,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
65,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20240830T221803_20240830T221828_055448_06C38D_6B66,1725056283000,COPERNICUS/S2_SR_HARMONIZED/20240830T023551_20240830T025656_T49MDN,1724986791305,26.462686,2024-08-30,RawaPening
66,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20241029T221805_20241029T221829_056323_06E617_468D,1730240285000,COPERNICUS/S2_SR_HARMONIZED/20241029T023821_20241029T025815_T49MDM,1730170807783,17.329584,2024-10-29,RawaPening
67,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20241029T221805_20241029T221829_056323_06E617_468D,1730240285000,COPERNICUS/S2_SR_HARMONIZED/20241029T023821_20241029T025815_T49MDN,1730170793344,2.490387,2024-10-29,RawaPening
68,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250206T105846_20250206T105915_057774_071FB0_F323,1738839526000,COPERNICUS/S2_SR_HARMONIZED/20250206T023931_20250206T025155_T49MDM,1738810834005,35.899454,2025-02-06,RawaPening
69,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250407T105846_20250407T105915_058649_0742FA_8BAA,1744023526000,COPERNICUS/S2_SR_HARMONIZED/20250407T023611_20250407T025131_T49MDM,1743994830203,15.766308,2025-04-07,RawaPening
70,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250407T105846_20250407T105915_058649_0742FA_8BAA,1744023526000,COPERNICUS/S2_SR_HARMONIZED/20250407T023611_20250407T025131_T49MDN,1743994815766,28.885067,2025-04-07,RawaPening
71,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250507T105709_20250507T105750_002223_004B9B_C463,1746615429000,COPERNICUS/S2_SR_HARMONIZED/20250507T023551_20250507T024851_T49MDM,1746586827237,28.105184,2025-05-07,RawaPening
72,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250507T105709_20250507T105750_002223_004B9B_C463,1746615429000,COPERNICUS/S2_SR_HARMONIZED/20250507T023551_20250507T024851_T49MDN,1746586812793,20.837763,2025-05-07,RawaPening
73,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250519T105709_20250519T105750_002398_00509C_8E96,1747652229000,COPERNICUS/S2_SR_HARMONIZED/20250519T024141_20250519T025103_T49MDN,1747623608367,34.426582,2025-05-19,RawaPening
74,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250606T105845_20250606T105914_059524_0763D4_107F,1749207525000,COPERNICUS/S2_SR_HARMONIZED/20250606T023551_20250606T024851_T49MDM,1749178827644,2.038288,2025-06-06,RawaPening
75,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250606T105845_20250606T105914_059524_0763D4_107F,1749207525000,COPERNICUS/S2_SR_HARMONIZED/20250606T023551_20250606T024851_T49MDN,1749178813205,9.019067,2025-06-06,RawaPening
76,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250626T221756_20250626T221820_059823_076E1A_DAFC,1750976276000,COPERNICUS/S2_SR_HARMONIZED/20250626T023611_20250626T025921_T49MDM,1750906827519,18.553452,2025-06-26,RawaPening
77,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250626T221756_20250626T221820_059823_076E1A_DAFC,1750976276000,COPERNICUS/S2_SR_HARMONIZED/20250626T023611_20250626T025921_T49MDN,1750906813076,6.632046,2025-06-26,RawaPening
78,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250718T105714_20250718T105755_003273_0069B9_3B9F,1752836234000,COPERNICUS/S2_SR_HARMONIZED/20250718T024151_20250718T025106_T49MDM,1752807626521,26.068404,2025-07-18,RawaPening
79,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250718T105714_20250718T105755_003273_0069B9_3B9F,1752836234000,COPERNICUS/S2_SR_HARMONIZED/20250718T024151_20250718T025106_T49MDN,1752807612084,12.08225,2025-07-18,RawaPening
80,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20250825T221754_20250825T221819_060698_078DA7_4798,1756160274000,COPERNICUS/S2_SR_HARMONIZED/20250825T023611_20250825T025920_T49MDN,1756090812143,28.487101,2025-08-25,RawaPening
81,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250904T105716_20250904T105757_003973_007E87_773A,1756983436000,COPERNICUS/S2_SR_HARMONIZED/20250904T023611_20250904T025918_T49MDM,1756954824558,17.514175,2025-09-04,RawaPening
82,COPERNICUS/S1_GRD/S1C_IW_GRDH_1SDV_20250904T105716_20250904T105757_003973_007E87_773A,1756983436000,COPERNICUS/S2_SR_HARMONIZED/20250904T023611_20250904T025918_T49MDN,1756954810118,6.777386,2025-09-04,RawaPening
83,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251016T105844_20251016T105912_061449_07ABC8_97E5,1760612324000,COPERNICUS/S2_SR_HARMONIZED/20251016T024141_20251016T025947_T49MDM,1760583620635,29.348999,2025-10-16,RawaPening
84,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20251016T105844_20251016T105912_061449_07ABC8_97E5,1760612324000,COPERNICUS/S2_SR_HARMONIZED/20251016T024141_20251016T025947_T49MDN,1760583606195,10.716012,2025-10-16,RawaPening
