,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200715T122620_20200715T122645_033465_03E0BD_9811,1594815980000,COPERNICUS/S2_SR_HARMONIZED/20200715T165849_20200715T171429_T14QNG,1594833507137,14.693207,2020-07-15,Valsequillo
47,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200730T004023_20200730T004048_033677_03E72F_95FE,1596069623000,COPERNICUS/S2_SR_HARMONIZED/20200730T165901_20200730T171827_T14QNF,1596129525905,13.713917,2020-07-30,Valsequillo
48,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20200814T122528_20200814T122553_022919_02B814_26A1,1597407928000,COPERNICUS/S2_SR_HARMONIZED/20200814T165849_20200814T171644_T14QNF,1597425523622,12.312058,2020-08-14,Valsequillo
49,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201028T003927_20201028T003952_024006_02DA15_C9BE,1603845567000,COPERNICUS/S2_SR_HARMONIZED/20201028T170431_20201028T171606_T14QNF,1603905525342,9.109687,2020-10-28,Valsequillo
50,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201028T003927_20201028T003952_024006_02DA15_C9BE,1603845567000,COPERNICUS/S2_SR_HARMONIZED/20201028T170431_20201028T171606_T14QNG,1603905511081,10.8195,2020-10-28,Valsequillo
51,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201112T122624_20201112T122649_035215_041C9D_D53B,1605183984000,COPERNICUS/S2_SR_HARMONIZED/20201112T170539_20201112T171320_T14QNF,1605201521014,0.796931,2020-11-12,Valsequillo
52,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201112T122624_20201112T122649_035215_041C9D_D53B,1605183984000,COPERNICUS/S2_SR_HARMONIZED/20201112T170539_20201112T171320_T14QNG,1605201506742,0.993905,2020-11-12,Valsequillo
53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201127T004026_20201127T004051_035427_0423EF_5698,1606437626000,COPERNICUS/S2_SR_HARMONIZED/20201127T170641_20201127T171409_T14QNF,1606497520802,7e-06,2020-11-27,Valsequillo
54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201127T004026_20201127T004051_035427_0423EF_5698,1606437626000,COPERNICUS/S2_SR_HARMONIZED/20201127T170641_20201127T171409_T14QNG,1606497506547,0.08137,2020-11-27,Valsequillo
55,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201212T122529_20201212T122554_024669_02EF0C_AEB6,1607775929000,COPERNICUS/S2_SR_HARMONIZED/20201212T170719_20201212T171503_T14QNF,1607793516962,17.126676,2020-12-12,Valsequillo
56,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201212T122529_20201212T122554_024669_02EF0C_AEB6,1607775929000,COPERNICUS/S2_SR_HARMONIZED/20201212T170719_20201212T171503_T14QNG,1607793502686,16.928673,2020-12-12,Valsequillo
